,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
15,in,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,17.3292045,0.4754326,6338.0094,state,fb-survey
16,ks,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,17.7527755,0.6881849,3083.0265,state,fb-survey
17,ky,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,15.6289762,0.5593399,4214.7547,state,fb-survey
18,la,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,18.8339425,0.6257383,3904.1829,state,fb-survey
19,ma,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,9.4622746,0.4020825,5299.01,state,fb-survey
20,md,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,8.6231839,0.4347989,4167.9903,state,fb-survey
21,me,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,9.0887741,0.6231256,2128.0,state,fb-survey
22,mi,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,5.3261956,0.2111411,11311.0104,state,fb-survey
23,mn,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,5.1249966,0.328142,4515.6664,state,fb-survey
24,mo,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,16.9096631,0.5165775,5265.1954,state,fb-survey
25,ms,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,17.2185949,0.731375,2664.7117,state,fb-survey
26,mt,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,21.9143076,1.0945568,1428.3105,state,fb-survey
27,nc,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,15.2196682,0.3669625,9582.0144,state,fb-survey
28,nd,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,24.802035,1.5737362,753.0599,state,fb-survey
29,ne,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,16.6190945,0.8299432,2011.7649,state,fb-survey
30,nh,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,12.2036638,0.7599961,1855.0,state,fb-survey
31,nj,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,8.5363859,0.3585582,6072.9967,state,fb-survey
32,nm,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,6.0010272,0.525926,2039.3857,state,fb-survey
33,nv,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,16.7957812,0.8208882,2073.8508,state,fb-survey
34,ny,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,8.3962786,0.2422506,13106.002,state,fb-survey
35,oh,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,16.1847165,0.3417028,11617.995,state,fb-survey
36,ok,smoothed_restaurant_1d,2020-12-23,2020-12-24,1,20.3158913,0.6248695,4145.9965,state,fb-survey
