,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
46,vt,smoothed_wearing_mask,2021-01-03,2021-01-08,5,96.9772105,0.5392723,1008.0018,state,fb-survey
47,wa,smoothed_wearing_mask,2021-01-03,2021-01-08,5,96.0281289,0.2260539,7463.9654,state,fb-survey
48,wi,smoothed_wearing_mask,2021-01-03,2021-01-08,5,91.3948069,0.3714869,5698.9523,state,fb-survey
49,wv,smoothed_wearing_mask,2021-01-03,2021-01-08,5,93.0527472,0.4989099,2597.1565,state,fb-survey
50,wy,smoothed_wearing_mask,2021-01-03,2021-01-08,5,77.0838573,1.5698989,716.7399,state,fb-survey
0,ak,smoothed_wearing_mask,2021-01-04,2021-01-09,5,88.6690647,1.0982379,833.0,state,fb-survey
1,al,smoothed_wearing_mask,2021-01-04,2021-01-09,5,90.5286078,0.4421396,4386.1238,state,fb-survey
2,ar,smoothed_wearing_mask,2021-01-04,2021-01-09,5,91.7421042,0.490016,3155.1321,state,fb-survey
3,az,smoothed_wearing_mask,2021-01-04,2021-01-09,5,93.0050813,0.3286043,6024.8027,state,fb-survey
4,ca,smoothed_wearing_mask,2021-01-04,2021-01-09,5,96.1483083,0.1172562,26935.2943,state,fb-survey
5,co,smoothed_wearing_mask,2021-01-04,2021-01-09,5,93.8814235,0.3237076,5481.8129,state,fb-survey
6,ct,smoothed_wearing_mask,2021-01-04,2021-01-09,5,96.9810891,0.2583065,4388.0,state,fb-survey
7,dc,smoothed_wearing_mask,2021-01-04,2021-01-09,5,98.2100239,0.6485051,418.0,state,fb-survey
8,de,smoothed_wearing_mask,2021-01-04,2021-01-09,5,96.4944649,0.4998262,1354.0,state,fb-survey
9,fl,smoothed_wearing_mask,2021-01-04,2021-01-09,5,90.2126381,0.2182992,18528.0022,state,fb-survey
10,ga,smoothed_wearing_mask,2021-01-04,2021-01-09,5,88.3961966,0.3878177,6819.9101,state,fb-survey
11,hi,smoothed_wearing_mask,2021-01-04,2021-01-09,5,96.62868,0.5564743,1052.0,state,fb-survey
12,ia,smoothed_wearing_mask,2021-01-04,2021-01-09,5,90.2229063,0.4738193,3929.172,state,fb-survey
13,id,smoothed_wearing_mask,2021-01-04,2021-01-09,5,83.7288264,0.8068929,2092.4839,state,fb-survey
14,il,smoothed_wearing_mask,2021-01-04,2021-01-09,5,94.5488635,0.2070365,12024.0209,state,fb-survey
15,in,smoothed_wearing_mask,2021-01-04,2021-01-09,5,91.9695354,0.333761,6629.9999,state,fb-survey
16,ks,smoothed_wearing_mask,2021-01-04,2021-01-09,5,90.7216907,0.515144,3171.9229,state,fb-survey
17,ky,smoothed_wearing_mask,2021-01-04,2021-01-09,5,93.2545639,0.3796281,4364.7904,state,fb-survey
18,la,smoothed_wearing_mask,2021-01-04,2021-01-09,5,89.4558636,0.469394,4280.996,state,fb-survey
19,ma,smoothed_wearing_mask,2021-01-04,2021-01-09,5,97.153549,0.2194377,5743.0125,state,fb-survey
20,md,smoothed_wearing_mask,2021-01-04,2021-01-09,5,97.55245,0.2249604,4717.9966,state,fb-survey
21,me,smoothed_wearing_mask,2021-01-04,2021-01-09,5,94.3076208,0.4995743,2151.0,state,fb-survey
22,mi,smoothed_wearing_mask,2021-01-04,2021-01-09,5,94.062016,0.2185374,11695.0453,state,fb-survey
23,mn,smoothed_wearing_mask,2021-01-04,2021-01-09,5,93.4100769,0.3620639,4695.7346,state,fb-survey
24,mo,smoothed_wearing_mask,2021-01-04,2021-01-09,5,88.3031421,0.4392206,5354.0193,state,fb-survey
25,ms,smoothed_wearing_mask,2021-01-04,2021-01-09,5,89.7140333,0.570466,2835.6065,state,fb-survey
26,mt,smoothed_wearing_mask,2021-01-04,2021-01-09,5,87.6361627,0.8648816,1448.516,state,fb-survey
27,nc,smoothed_wearing_mask,2021-01-04,2021-01-09,5,93.395519,0.2392952,10772.0116,state,fb-survey
28,nd,smoothed_wearing_mask,2021-01-04,2021-01-09,5,88.3497961,1.1555898,770.7822,state,fb-survey
29,ne,smoothed_wearing_mask,2021-01-04,2021-01-09,5,89.8341755,0.6713814,2026.0289,state,fb-survey
30,nh,smoothed_wearing_mask,2021-01-04,2021-01-09,5,95.7019329,0.4575259,1965.0,state,fb-survey
31,nj,smoothed_wearing_mask,2021-01-04,2021-01-09,5,96.1626154,0.2368323,6578.9972,state,fb-survey
32,nm,smoothed_wearing_mask,2021-01-04,2021-01-09,5,94.9383142,0.4650296,2222.1605,state,fb-survey
33,nv,smoothed_wearing_mask,2021-01-04,2021-01-09,5,94.365253,0.4926644,2190.7062,state,fb-survey
34,ny,smoothed_wearing_mask,2021-01-04,2021-01-09,5,96.669405,0.1484704,14606.0026,state,fb-survey
35,oh,smoothed_wearing_mask,2021-01-04,2021-01-09,5,93.9751571,0.2165478,12074.0053,state,fb-survey
36,ok,smoothed_wearing_mask,2021-01-04,2021-01-09,5,88.5610203,0.4764961,4461.8106,state,fb-survey
37,or,smoothed_wearing_mask,2021-01-04,2021-01-09,5,93.8929195,0.3552758,4542.9224,state,fb-survey
38,pa,smoothed_wearing_mask,2021-01-04,2021-01-09,5,93.5996063,0.2125857,13256.0079,state,fb-survey
39,ri,smoothed_wearing_mask,2021-01-04,2021-01-09,5,96.5871771,0.5208716,1214.9875,state,fb-survey
40,sc,smoothed_wearing_mask,2021-01-04,2021-01-09,5,91.2256732,0.3588474,6216.0046,state,fb-survey
41,sd,smoothed_wearing_mask,2021-01-04,2021-01-09,5,81.4039232,1.1924724,1064.5597,state,fb-survey
42,tn,smoothed_wearing_mask,2021-01-04,2021-01-09,5,89.6271406,0.3702673,6781.2128,state,fb-survey
43,tx,smoothed_wearing_mask,2021-01-04,2021-01-09,5,93.0466206,0.1766033,20744.3169,state,fb-survey
44,ut,smoothed_wearing_mask,2021-01-04,2021-01-09,5,92.5062699,0.4832669,2968.2129,state,fb-survey
45,va,smoothed_wearing_mask,2021-01-04,2021-01-09,5,94.9687092,0.2403156,8273.626,state,fb-survey
46,vt,smoothed_wearing_mask,2021-01-04,2021-01-09,5,96.9208259,0.5403808,1022.0016,state,fb-survey
47,wa,smoothed_wearing_mask,2021-01-04,2021-01-09,5,95.7922029,0.230465,7588.8337,state,fb-survey
48,wi,smoothed_wearing_mask,2021-01-04,2021-01-09,5,91.7464616,0.3629595,5747.9525,state,fb-survey
49,wv,smoothed_wearing_mask,2021-01-04,2021-01-09,5,93.0585969,0.4957654,2628.1572,state,fb-survey
50,wy,smoothed_wearing_mask,2021-01-04,2021-01-09,5,77.3668828,1.5533063,725.747,state,fb-survey
0,ak,smoothed_wearing_mask,2021-01-05,2021-01-10,5,88.1563594,1.1044156,856.0,state,fb-survey
1,al,smoothed_wearing_mask,2021-01-05,2021-01-10,5,90.5572949,0.4392926,4431.106,state,fb-survey
2,ar,smoothed_wearing_mask,2021-01-05,2021-01-10,5,91.823226,0.4902665,3123.7054,state,fb-survey
3,az,smoothed_wearing_mask,2021-01-05,2021-01-10,5,93.288121,0.3207724,6085.2241,state,fb-survey
4,ca,smoothed_wearing_mask,2021-01-05,2021-01-10,5,96.2828053,0.1146303,27237.3636,state,fb-survey
5,co,smoothed_wearing_mask,2021-01-05,2021-01-10,5,93.9087623,0.3218293,5522.8166,state,fb-survey
6,ct,smoothed_wearing_mask,2021-01-05,2021-01-10,5,97.1438325,0.2513153,4393.0,state,fb-survey
7,dc,smoothed_wearing_mask,2021-01-05,2021-01-10,5,98.2100239,0.6485051,418.0,state,fb-survey
8,de,smoothed_wearing_mask,2021-01-05,2021-01-10,5,96.0678211,0.5222527,1385.0,state,fb-survey
9,fl,smoothed_wearing_mask,2021-01-05,2021-01-10,5,90.2867074,0.2167958,18659.002,state,fb-survey
10,ga,smoothed_wearing_mask,2021-01-05,2021-01-10,5,88.5716466,0.3875072,6740.9161,state,fb-survey
11,hi,smoothed_wearing_mask,2021-01-05,2021-01-10,5,96.3255814,0.5740675,1074.0,state,fb-survey
12,ia,smoothed_wearing_mask,2021-01-05,2021-01-10,5,90.2321905,0.4752531,3902.1924,state,fb-survey
13,id,smoothed_wearing_mask,2021-01-05,2021-01-10,5,83.9482161,0.7994041,2108.6378,state,fb-survey
14,il,smoothed_wearing_mask,2021-01-05,2021-01-10,5,94.3097239,0.2107624,12081.0219,state,fb-survey
15,in,smoothed_wearing_mask,2021-01-05,2021-01-10,5,91.9204999,0.336342,6565.0003,state,fb-survey
16,ks,smoothed_wearing_mask,2021-01-05,2021-01-10,5,90.8394177,0.5115503,3179.9528,state,fb-survey
17,ky,smoothed_wearing_mask,2021-01-05,2021-01-10,5,93.4136982,0.3748259,4379.1819,state,fb-survey
18,la,smoothed_wearing_mask,2021-01-05,2021-01-10,5,89.1557584,0.470613,4365.3662,state,fb-survey
19,ma,smoothed_wearing_mask,2021-01-05,2021-01-10,5,97.2374256,0.2143783,5845.0145,state,fb-survey
20,md,smoothed_wearing_mask,2021-01-05,2021-01-10,5,97.6412127,0.2207569,4725.9967,state,fb-survey
21,me,smoothed_wearing_mask,2021-01-05,2021-01-10,5,94.3046661,0.4957931,2185.0,state,fb-survey
22,mi,smoothed_wearing_mask,2021-01-05,2021-01-10,5,94.0852548,0.2180245,11707.036,state,fb-survey
23,mn,smoothed_wearing_mask,2021-01-05,2021-01-10,5,93.3623057,0.3633967,4692.7428,state,fb-survey
24,mo,smoothed_wearing_mask,2021-01-05,2021-01-10,5,88.6817015,0.4317695,5384.0762,state,fb-survey
25,ms,smoothed_wearing_mask,2021-01-05,2021-01-10,5,89.3801967,0.5769343,2851.7082,state,fb-survey
26,mt,smoothed_wearing_mask,2021-01-05,2021-01-10,5,87.7563856,0.8594995,1454.4444,state,fb-survey
27,nc,smoothed_wearing_mask,2021-01-05,2021-01-10,5,93.573461,0.2352285,10868.0121,state,fb-survey
28,nd,smoothed_wearing_mask,2021-01-05,2021-01-10,5,87.6234167,1.2157645,733.706,state,fb-survey
29,ne,smoothed_wearing_mask,2021-01-05,2021-01-10,5,90.0285645,0.6623857,2046.0493,state,fb-survey
30,nh,smoothed_wearing_mask,2021-01-05,2021-01-10,5,95.6379223,0.4587858,1982.0,state,fb-survey
31,nj,smoothed_wearing_mask,2021-01-05,2021-01-10,5,96.1898311,0.2351858,6625.9975,state,fb-survey
32,nm,smoothed_wearing_mask,2021-01-05,2021-01-10,5,94.5807309,0.5037192,2020.0696,state,fb-survey
33,nv,smoothed_wearing_mask,2021-01-05,2021-01-10,5,94.6739557,0.4741745,2242.637,state,fb-survey
34,ny,smoothed_wearing_mask,2021-01-05,2021-01-10,5,96.6252894,0.1487305,14741.002,state,fb-survey
35,oh,smoothed_wearing_mask,2021-01-05,2021-01-10,5,93.8915872,0.2173721,12138.0045,state,fb-survey
36,ok,smoothed_wearing_mask,2021-01-05,2021-01-10,5,88.7539641,0.4708166,4502.811,state,fb-survey
37,or,smoothed_wearing_mask,2021-01-05,2021-01-10,5,94.2480504,0.3460146,4527.9183,state,fb-survey
38,pa,smoothed_wearing_mask,2021-01-05,2021-01-10,5,93.4103205,0.2166185,13118.0083,state,fb-survey
39,ri,smoothed_wearing_mask,2021-01-05,2021-01-10,5,96.405491,0.5292835,1236.9855,state,fb-survey
40,sc,smoothed_wearing_mask,2021-01-05,2021-01-10,5,91.3962325,0.3528477,6316.0036,state,fb-survey
41,sd,smoothed_wearing_mask,2021-01-05,2021-01-10,5,81.485213,1.2035244,1041.5683,state,fb-survey
42,tn,smoothed_wearing_mask,2021-01-05,2021-01-10,5,89.6646313,0.3690062,6805.8109,state,fb-survey
43,tx,smoothed_wearing_mask,2021-01-05,2021-01-10,5,92.9213255,0.177704,20829.2091,state,fb-survey
44,ut,smoothed_wearing_mask,2021-01-05,2021-01-10,5,92.3242131,0.4869198,2988.984,state,fb-survey
45,va,smoothed_wearing_mask,2021-01-05,2021-01-10,5,94.9798061,0.2385853,8376.537,state,fb-survey
46,vt,smoothed_wearing_mask,2021-01-05,2021-01-10,5,96.1388123,0.6026763,1022.0013,state,fb-survey
47,wa,smoothed_wearing_mask,2021-01-05,2021-01-10,5,95.5759518,0.2354902,7624.7035,state,fb-survey
48,wi,smoothed_wearing_mask,2021-01-05,2021-01-10,5,91.8368456,0.3618373,5725.9614,state,fb-survey
49,wv,smoothed_wearing_mask,2021-01-05,2021-01-10,5,93.1734866,0.4905555,2643.1082,state,fb-survey
50,wy,smoothed_wearing_mask,2021-01-05,2021-01-10,5,78.2138219,1.5461483,712.7911,state,fb-survey
0,ak,smoothed_wearing_mask,2021-01-06,2021-01-29,23,88.2723112,1.0889585,873.0,state,fb-survey
1,al,smoothed_wearing_mask,2021-01-06,2021-01-29,23,90.4530011,0.4412577,4435.1197,state,fb-survey
2,ar,smoothed_wearing_mask,2021-01-06,2021-01-29,23,92.0531377,0.4876924,3075.6885,state,fb-survey
3,az,smoothed_wearing_mask,2021-01-06,2021-01-29,23,93.2758575,0.3225241,6029.5087,state,fb-survey
4,ca,smoothed_wearing_mask,2021-01-06,2021-01-29,23,96.2779834,0.1153472,26933.4044,state,fb-survey
5,co,smoothed_wearing_mask,2021-01-06,2021-01-29,23,93.796891,0.3290161,5374.8156,state,fb-survey
6,ct,smoothed_wearing_mask,2021-01-06,2021-01-29,23,97.2490792,0.2481915,4343.0,state,fb-survey
7,dc,smoothed_wearing_mask,2021-01-06,2021-01-29,23,97.6885645,0.7421143,410.0,state,fb-survey
8,de,smoothed_wearing_mask,2021-01-06,2021-01-29,23,96.1846133,0.5166181,1375.0073,state,fb-survey
9,fl,smoothed_wearing_mask,2021-01-06,2021-01-29,23,90.359243,0.2179248,18343.0025,state,fb-survey
10,ga,smoothed_wearing_mask,2021-01-06,2021-01-29,23,88.5335423,0.3882136,6735.9001,state,fb-survey
11,hi,smoothed_wearing_mask,2021-01-06,2021-01-29,23,96.2559242,0.584744,1054.0,state,fb-survey
12,ia,smoothed_wearing_mask,2021-01-06,2021-01-29,23,90.3897726,0.4723506,3893.3553,state,fb-survey
13,id,smoothed_wearing_mask,2021-01-06,2021-01-29,23,83.6685699,0.8107819,2078.636,state,fb-survey
14,il,smoothed_wearing_mask,2021-01-06,2021-01-29,23,94.238158,0.2128683,11983.0218,state,fb-survey
15,in,smoothed_wearing_mask,2021-01-06,2021-01-29,23,92.0237433,0.336378,6486.9996,state,fb-survey
16,ks,smoothed_wearing_mask,2021-01-06,2021-01-29,23,90.418036,0.5240398,3154.8666,state,fb-survey
17,ky,smoothed_wearing_mask,2021-01-06,2021-01-29,23,93.4714227,0.3757887,4321.2556,state,fb-survey
18,la,smoothed_wearing_mask,2021-01-06,2021-01-29,23,89.3717259,0.4687817,4322.3661,state,fb-survey
19,ma,smoothed_wearing_mask,2021-01-06,2021-01-29,23,97.4543943,0.2076399,5754.0155,state,fb-survey
20,md,smoothed_wearing_mask,2021-01-06,2021-01-29,23,97.6756726,0.2215815,4623.9895,state,fb-survey
21,me,smoothed_wearing_mask,2021-01-06,2021-01-29,23,94.8489011,0.4730851,2183.0,state,fb-survey
22,mi,smoothed_wearing_mask,2021-01-06,2021-01-29,23,93.832943,0.2247597,11455.0364,state,fb-survey
23,mn,smoothed_wearing_mask,2021-01-06,2021-01-29,23,93.2625211,0.3680729,4638.0661,state,fb-survey
24,mo,smoothed_wearing_mask,2021-01-06,2021-01-29,23,88.7460151,0.4330392,5325.9949,state,fb-survey
25,ms,smoothed_wearing_mask,2021-01-06,2021-01-29,23,89.9201295,0.5669851,2819.4767,state,fb-survey
26,mt,smoothed_wearing_mask,2021-01-06,2021-01-29,23,87.5743571,0.8617512,1465.3185,state,fb-survey
27,nc,smoothed_wearing_mask,2021-01-06,2021-01-29,23,93.5518214,0.2365017,10785.0117,state,fb-survey
28,nd,smoothed_wearing_mask,2021-01-06,2021-01-29,23,86.7437762,1.2614169,722.6714,state,fb-survey
29,ne,smoothed_wearing_mask,2021-01-06,2021-01-29,23,89.7835723,0.6715534,2033.9246,state,fb-survey
30,nh,smoothed_wearing_mask,2021-01-06,2021-01-29,23,95.8040201,0.4495636,1989.0,state,fb-survey
31,nj,smoothed_wearing_mask,2021-01-06,2021-01-29,23,96.2943007,0.234502,6488.9978,state,fb-survey
32,nm,smoothed_wearing_mask,2021-01-06,2021-01-29,23,95.0235717,0.4913387,1958.7871,state,fb-survey
33,nv,smoothed_wearing_mask,2021-01-06,2021-01-29,23,94.682531,0.4754266,2227.4493,state,fb-survey
34,ny,smoothed_wearing_mask,2021-01-06,2021-01-29,23,96.7048421,0.147832,14581.0021,state,fb-survey
35,oh,smoothed_wearing_mask,2021-01-06,2021-01-29,23,93.5890942,0.2243165,11924.0044,state,fb-survey
36,ok,smoothed_wearing_mask,2021-01-06,2021-01-29,23,88.8699144,0.4704656,4468.8677,state,fb-survey
37,or,smoothed_wearing_mask,2021-01-06,2021-01-29,23,94.0578082,0.3537199,4467.0668,state,fb-survey
38,pa,smoothed_wearing_mask,2021-01-06,2021-01-29,23,93.4804682,0.2182129,12799.0082,state,fb-survey
39,ri,smoothed_wearing_mask,2021-01-06,2021-01-29,23,96.3583826,0.5360889,1220.9845,state,fb-survey
40,sc,smoothed_wearing_mask,2021-01-06,2021-01-29,23,91.4097252,0.3532968,6291.0036,state,fb-survey
41,sd,smoothed_wearing_mask,2021-01-06,2021-01-29,23,81.146482,1.1977029,1066.5074,state,fb-survey
42,tn,smoothed_wearing_mask,2021-01-06,2021-01-29,23,89.7297655,0.371515,6676.7375,state,fb-survey
43,tx,smoothed_wearing_mask,2021-01-06,2021-01-29,23,92.8223281,0.1794857,20681.2285,state,fb-survey
44,ut,smoothed_wearing_mask,2021-01-06,2021-01-29,23,92.2881827,0.4880479,2987.9816,state,fb-survey
45,va,smoothed_wearing_mask,2021-01-06,2021-01-29,23,94.9771368,0.2383553,8396.9332,state,fb-survey
46,vt,smoothed_wearing_mask,2021-01-06,2021-01-29,23,96.4459633,0.5780016,1026.0012,state,fb-survey
47,wa,smoothed_wearing_mask,2021-01-06,2021-01-29,23,95.5534717,0.2384327,7473.7033,state,fb-survey
48,wi,smoothed_wearing_mask,2021-01-06,2021-01-29,23,91.4592877,0.3699632,5706.9607,state,fb-survey
49,wv,smoothed_wearing_mask,2021-01-06,2021-01-29,23,93.6201382,0.4799323,2593.1079,state,fb-survey
50,wy,smoothed_wearing_mask,2021-01-06,2021-01-29,23,78.988739,1.5334901,705.7572,state,fb-survey
0,ak,smoothed_wearing_mask,2021-01-07,2021-01-29,22,87.8910776,1.111147,862.0,state,fb-survey
1,al,smoothed_wearing_mask,2021-01-07,2021-01-29,22,90.4702375,0.4426018,4401.1013,state,fb-survey
2,ar,smoothed_wearing_mask,2021-01-07,2021-01-29,22,91.7748443,0.4969445,3056.6941,state,fb-survey
3,az,smoothed_wearing_mask,2021-01-07,2021-01-29,22,93.3800213,0.3216968,5973.3395,state,fb-survey
4,ca,smoothed_wearing_mask,2021-01-07,2021-01-29,22,96.3123852,0.115459,26642.3198,state,fb-survey
5,co,smoothed_wearing_mask,2021-01-07,2021-01-29,22,93.8925452,0.3285573,5312.1363,state,fb-survey
6,ct,smoothed_wearing_mask,2021-01-07,2021-01-29,22,97.0942348,0.2556146,4318.0,state,fb-survey
7,dc,smoothed_wearing_mask,2021-01-07,2021-01-29,22,97.3004695,0.7861531,425.0,state,fb-survey
8,de,smoothed_wearing_mask,2021-01-07,2021-01-29,22,95.9893272,0.5425191,1308.0073,state,fb-survey
9,fl,smoothed_wearing_mask,2021-01-07,2021-01-29,22,90.3649412,0.2194219,18084.0023,state,fb-survey
10,ga,smoothed_wearing_mask,2021-01-07,2021-01-29,22,88.1334347,0.3960091,6668.9182,state,fb-survey
11,hi,smoothed_wearing_mask,2021-01-07,2021-01-29,22,95.8450047,0.6100678,1070.0,state,fb-survey
12,ia,smoothed_wearing_mask,2021-01-07,2021-01-29,22,90.3826146,0.4745901,3859.2654,state,fb-survey
13,id,smoothed_wearing_mask,2021-01-07,2021-01-29,22,84.0516805,0.811704,2034.5386,state,fb-survey
14,il,smoothed_wearing_mask,2021-01-07,2021-01-29,22,94.3124227,0.2130021,11823.0221,state,fb-survey
15,in,smoothed_wearing_mask,2021-01-07,2021-01-29,22,92.2624689,0.3345843,6376.9996,state,fb-survey
16,ks,smoothed_wearing_mask,2021-01-07,2021-01-29,22,90.4184884,0.5240166,3155.0135,state,fb-survey
17,ky,smoothed_wearing_mask,2021-01-07,2021-01-29,22,93.3245603,0.3853064,4196.2696,state,fb-survey
18,la,smoothed_wearing_mask,2021-01-07,2021-01-29,22,89.5711108,0.4671566,4280.3668,state,fb-survey
19,ma,smoothed_wearing_mask,2021-01-07,2021-01-29,22,97.7099974,0.198934,5654.0155,state,fb-survey
20,md,smoothed_wearing_mask,2021-01-07,2021-01-29,22,97.6117763,0.2255105,4583.9893,state,fb-survey
21,me,smoothed_wearing_mask,2021-01-07,2021-01-29,22,94.7135538,0.4830289,2146.0,state,fb-survey
22,mi,smoothed_wearing_mask,2021-01-07,2021-01-29,22,93.9250401,0.2248794,11283.0267,state,fb-survey
23,mn,smoothed_wearing_mask,2021-01-07,2021-01-29,22,93.0910014,0.3740786,4596.18,state,fb-survey
24,mo,smoothed_wearing_mask,2021-01-07,2021-01-29,22,88.7471121,0.4377731,5210.9892,state,fb-survey
25,ms,smoothed_wearing_mask,2021-01-07,2021-01-29,22,89.7312924,0.5739806,2796.8253,state,fb-survey
26,mt,smoothed_wearing_mask,2021-01-07,2021-01-29,22,87.9723324,0.8543687,1449.5622,state,fb-survey
27,nc,smoothed_wearing_mask,2021-01-07,2021-01-29,22,93.4259134,0.2413049,10548.0107,state,fb-survey
28,nd,smoothed_wearing_mask,2021-01-07,2021-01-29,22,87.2865581,1.235181,727.3598,state,fb-survey
29,ne,smoothed_wearing_mask,2021-01-07,2021-01-29,22,89.8482394,0.6773956,1987.7703,state,fb-survey
30,nh,smoothed_wearing_mask,2021-01-07,2021-01-29,22,95.8440888,0.4535896,1936.0,state,fb-survey
31,nj,smoothed_wearing_mask,2021-01-07,2021-01-29,22,96.5687834,0.2281262,6366.9978,state,fb-survey
32,nm,smoothed_wearing_mask,2021-01-07,2021-01-29,22,95.2471844,0.4824182,1945.1622,state,fb-survey
33,nv,smoothed_wearing_mask,2021-01-07,2021-01-29,22,94.5676164,0.4793755,2235.5339,state,fb-survey
34,ny,smoothed_wearing_mask,2021-01-07,2021-01-29,22,96.7253623,0.1484803,14367.0018,state,fb-survey
35,oh,smoothed_wearing_mask,2021-01-07,2021-01-29,22,93.6823543,0.2254817,11641.0061,state,fb-survey
36,ok,smoothed_wearing_mask,2021-01-07,2021-01-29,22,88.7530844,0.4756869,4411.3813,state,fb-survey
37,or,smoothed_wearing_mask,2021-01-07,2021-01-29,22,94.0594741,0.3570015,4384.1707,state,fb-survey
38,pa,smoothed_wearing_mask,2021-01-07,2021-01-29,22,93.5304911,0.2197802,12527.0081,state,fb-survey
39,ri,smoothed_wearing_mask,2021-01-07,2021-01-29,22,96.3989604,0.5362895,1206.9845,state,fb-survey
40,sc,smoothed_wearing_mask,2021-01-07,2021-01-29,22,91.6693696,0.3520099,6163.0041,state,fb-survey
41,sd,smoothed_wearing_mask,2021-01-07,2021-01-29,22,80.8377621,1.2119915,1054.5359,state,fb-survey
42,tn,smoothed_wearing_mask,2021-01-07,2021-01-29,22,89.8157845,0.3710237,6644.7225,state,fb-survey
43,tx,smoothed_wearing_mask,2021-01-07,2021-01-29,22,93.084908,0.1779487,20327.6637,state,fb-survey
44,ut,smoothed_wearing_mask,2021-01-07,2021-01-29,22,92.3160833,0.4895527,2959.7921,state,fb-survey
45,va,smoothed_wearing_mask,2021-01-07,2021-01-29,22,95.0141821,0.239422,8264.1233,state,fb-survey
46,vt,smoothed_wearing_mask,2021-01-07,2021-01-29,22,96.165334,0.6063485,1003.0014,state,fb-survey
47,wa,smoothed_wearing_mask,2021-01-07,2021-01-29,22,95.6901629,0.2366712,7362.7053,state,fb-survey
48,wi,smoothed_wearing_mask,2021-01-07,2021-01-29,22,91.4788431,0.3733929,5590.9684,state,fb-survey
49,wv,smoothed_wearing_mask,2021-01-07,2021-01-29,22,93.590605,0.4820781,2581.1579,state,fb-survey
50,wy,smoothed_wearing_mask,2021-01-07,2021-01-29,22,78.2859479,1.5724635,687.4855,state,fb-survey
0,ak,smoothed_wearing_mask,2021-01-08,2021-01-29,21,88.6309524,1.0959072,839.0,state,fb-survey
1,al,smoothed_wearing_mask,2021-01-08,2021-01-29,21,90.2497037,0.4490908,4363.1002,state,fb-survey
2,ar,smoothed_wearing_mask,2021-01-08,2021-01-29,21,91.8439124,0.4999723,2996.6799,state,fb-survey
3,az,smoothed_wearing_mask,2021-01-08,2021-01-29,21,93.7596366,0.3118523,6016.2778,state,fb-survey
4,ca,smoothed_wearing_mask,2021-01-08,2021-01-29,21,96.3842393,0.1146608,26507.9471,state,fb-survey
5,co,smoothed_wearing_mask,2021-01-08,2021-01-29,21,93.8252991,0.3351699,5157.1025,state,fb-survey
6,ct,smoothed_wearing_mask,2021-01-08,2021-01-29,21,96.9102444,0.2652755,4255.0,state,fb-survey
7,dc,smoothed_wearing_mask,2021-01-08,2021-01-29,21,97.5638051,0.7434746,430.0,state,fb-survey
8,de,smoothed_wearing_mask,2021-01-08,2021-01-29,21,95.9702891,0.5503116,1277.0073,state,fb-survey
9,fl,smoothed_wearing_mask,2021-01-08,2021-01-29,21,90.4627813,0.2193346,17934.0023,state,fb-survey
10,ga,smoothed_wearing_mask,2021-01-08,2021-01-29,21,88.2965613,0.3964754,6573.924,state,fb-survey
11,hi,smoothed_wearing_mask,2021-01-08,2021-01-29,21,95.5626715,0.6231515,1092.0,state,fb-survey
12,ia,smoothed_wearing_mask,2021-01-08,2021-01-29,21,90.1285038,0.4857845,3770.1426,state,fb-survey
13,id,smoothed_wearing_mask,2021-01-08,2021-01-29,21,83.6195794,0.8263463,2005.8978,state,fb-survey
14,il,smoothed_wearing_mask,2021-01-08,2021-01-29,21,94.2332481,0.2157164,11678.0217,state,fb-survey
15,in,smoothed_wearing_mask,2021-01-08,2021-01-29,21,92.2423368,0.3371307,6295.9993,state,fb-survey
16,ks,smoothed_wearing_mask,2021-01-08,2021-01-29,21,90.3713285,0.5299768,3098.0132,state,fb-survey
17,ky,smoothed_wearing_mask,2021-01-08,2021-01-29,21,93.6372445,0.3817481,4088.2739,state,fb-survey
18,la,smoothed_wearing_mask,2021-01-08,2021-01-29,21,89.3888333,0.4716793,4263.3671,state,fb-survey
19,ma,smoothed_wearing_mask,2021-01-08,2021-01-29,21,97.7345486,0.1983637,5627.0175,state,fb-survey
20,md,smoothed_wearing_mask,2021-01-08,2021-01-29,21,97.650333,0.2260819,4488.9895,state,fb-survey
21,me,smoothed_wearing_mask,2021-01-08,2021-01-29,21,94.9814986,0.4696552,2161.0,state,fb-survey
22,mi,smoothed_wearing_mask,2021-01-08,2021-01-29,21,94.1189577,0.2216763,11264.0082,state,fb-survey
23,mn,smoothed_wearing_mask,2021-01-08,2021-01-29,21,93.1762211,0.3719902,4594.8054,state,fb-survey
24,mo,smoothed_wearing_mask,2021-01-08,2021-01-29,21,88.8790867,0.437838,5156.0018,state,fb-survey
25,ms,smoothed_wearing_mask,2021-01-08,2021-01-29,21,89.8333489,0.5756621,2756.0062,state,fb-survey
26,mt,smoothed_wearing_mask,2021-01-08,2021-01-29,21,88.7116516,0.8448953,1402.8307,state,fb-survey
27,nc,smoothed_wearing_mask,2021-01-08,2021-01-29,21,93.7296066,0.2374821,10421.0095,state,fb-survey
28,nd,smoothed_wearing_mask,2021-01-08,2021-01-29,21,87.0359232,1.257739,713.2784,state,fb-survey
29,ne,smoothed_wearing_mask,2021-01-08,2021-01-29,21,89.702134,0.6815379,1988.7035,state,fb-survey
