,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
22,mi,smoothed_large_event_1d,2020-12-22,2020-12-23,1,5.718402,0.2172124,11427.0091,state,fb-survey
23,mn,smoothed_large_event_1d,2020-12-22,2020-12-23,1,5.622834,0.338049,4643.6863,state,fb-survey
24,mo,smoothed_large_event_1d,2020-12-22,2020-12-23,1,10.1758959,0.4133361,5350.063,state,fb-survey
25,ms,smoothed_large_event_1d,2020-12-22,2020-12-23,1,11.630898,0.6166326,2703.0913,state,fb-survey
26,mt,smoothed_large_event_1d,2020-12-22,2020-12-23,1,9.7222346,0.7831637,1431.0072,state,fb-survey
27,nc,smoothed_large_event_1d,2020-12-22,2020-12-23,1,7.8231022,0.2721929,9733.0145,state,fb-survey
28,nd,smoothed_large_event_1d,2020-12-22,2020-12-23,1,15.2118989,1.3019665,760.8845,state,fb-survey
29,ne,smoothed_large_event_1d,2020-12-22,2020-12-23,1,9.6005892,0.651337,2045.7473,state,fb-survey
30,nh,smoothed_large_event_1d,2020-12-22,2020-12-23,1,4.5211343,0.4807163,1868.0,state,fb-survey
31,nj,smoothed_large_event_1d,2020-12-22,2020-12-23,1,3.7948955,0.2436076,6151.9968,state,fb-survey
32,nm,smoothed_large_event_1d,2020-12-22,2020-12-23,1,4.8806573,0.4657545,2140.0948,state,fb-survey
33,nv,smoothed_large_event_1d,2020-12-22,2020-12-23,1,6.5807144,0.5407137,2102.688,state,fb-survey
34,ny,smoothed_large_event_1d,2020-12-22,2020-12-23,1,3.9495623,0.1695071,13203.0024,state,fb-survey
35,oh,smoothed_large_event_1d,2020-12-22,2020-12-23,1,7.1052529,0.2367884,11771.9912,state,fb-survey
36,ok,smoothed_large_event_1d,2020-12-22,2020-12-23,1,12.5000089,0.5101286,4202.9962,state,fb-survey
37,or,smoothed_large_event_1d,2020-12-22,2020-12-23,1,5.2062179,0.3317543,4484.037,state,fb-survey
38,pa,smoothed_large_event_1d,2020-12-22,2020-12-23,1,5.4886133,0.2014688,12780.0079,state,fb-survey
39,ri,smoothed_large_event_1d,2020-12-22,2020-12-23,1,2.7535266,0.4840172,1142.9875,state,fb-survey
40,sc,smoothed_large_event_1d,2020-12-22,2020-12-23,1,10.9076798,0.4107118,5761.0045,state,fb-survey
41,sd,smoothed_large_event_1d,2020-12-22,2020-12-23,1,13.4588447,1.0873912,985.0512,state,fb-survey
42,tn,smoothed_large_event_1d,2020-12-22,2020-12-23,1,9.1221833,0.3490429,6804.5462,state,fb-survey
43,tx,smoothed_large_event_1d,2020-12-22,2020-12-23,1,10.6738591,0.2243263,18946.9567,state,fb-survey
44,ut,smoothed_large_event_1d,2020-12-22,2020-12-23,1,10.9769379,0.585979,2845.8996,state,fb-survey
45,va,smoothed_large_event_1d,2020-12-22,2020-12-23,1,6.3164197,0.2749247,7829.0101,state,fb-survey
46,vt,smoothed_large_event_1d,2020-12-22,2020-12-23,1,2.6024334,0.5301031,902.001,state,fb-survey
47,wa,smoothed_large_event_1d,2020-12-22,2020-12-23,1,4.7457901,0.2551852,6941.9556,state,fb-survey
48,wi,smoothed_large_event_1d,2020-12-22,2020-12-23,1,8.3736058,0.3638022,5796.9897,state,fb-survey
49,wv,smoothed_large_event_1d,2020-12-22,2020-12-23,1,6.770909,0.4964289,2561.4403,state,fb-survey
50,wy,smoothed_large_event_1d,2020-12-22,2020-12-23,1,14.7917091,1.3240303,718.9594,state,fb-survey
0,ak,smoothed_large_event_1d,2020-12-23,2020-12-24,1,8.2746479,0.9443972,851.0,state,fb-survey
1,al,smoothed_large_event_1d,2020-12-23,2020-12-24,1,11.1486476,0.4968238,4013.1138,state,fb-survey
2,ar,smoothed_large_event_1d,2020-12-23,2020-12-24,1,10.4074095,0.5701805,2868.0713,state,fb-survey
3,az,smoothed_large_event_1d,2020-12-23,2020-12-24,1,8.588154,0.3777806,5500.7644,state,fb-survey
4,ca,smoothed_large_event_1d,2020-12-23,2020-12-24,1,4.0716691,0.1219441,26266.2498,state,fb-survey
5,co,smoothed_large_event_1d,2020-12-23,2020-12-24,1,6.2160627,0.3362853,5154.9937,state,fb-survey
6,ct,smoothed_large_event_1d,2020-12-23,2020-12-24,1,3.5870623,0.2900437,4111.0,state,fb-survey
7,dc,smoothed_large_event_1d,2020-12-23,2020-12-24,1,2.9715762,0.8642697,386.0,state,fb-survey
8,de,smoothed_large_event_1d,2020-12-23,2020-12-24,1,5.2698899,0.654326,1166.0073,state,fb-survey
9,fl,smoothed_large_event_1d,2020-12-23,2020-12-24,1,11.424714,0.2463906,16669.0007,state,fb-survey
10,ga,smoothed_large_event_1d,2020-12-23,2020-12-24,1,12.0594021,0.4249067,5873.9206,state,fb-survey
11,hi,smoothed_large_event_1d,2020-12-23,2020-12-24,1,5.8656036,0.7934704,877.0,state,fb-survey
12,ia,smoothed_large_event_1d,2020-12-23,2020-12-24,1,9.6732873,0.4891293,3652.1025,state,fb-survey
13,id,smoothed_large_event_1d,2020-12-23,2020-12-24,1,11.8507926,0.7191203,2020.053,state,fb-survey
14,il,smoothed_large_event_1d,2020-12-23,2020-12-24,1,6.3125201,0.236327,10589.0685,state,fb-survey
15,in,smoothed_large_event_1d,2020-12-23,2020-12-24,1,8.5738933,0.35168,6338.0094,state,fb-survey
16,ks,smoothed_large_event_1d,2020-12-23,2020-12-24,1,9.062821,0.5170277,3083.0265,state,fb-survey
17,ky,smoothed_large_event_1d,2020-12-23,2020-12-24,1,8.1642748,0.4217727,4214.7547,state,fb-survey
18,la,smoothed_large_event_1d,2020-12-23,2020-12-24,1,13.2260028,0.5421807,3904.1829,state,fb-survey
19,ma,smoothed_large_event_1d,2020-12-23,2020-12-24,1,3.1415035,0.2396295,5299.01,state,fb-survey
20,md,smoothed_large_event_1d,2020-12-23,2020-12-24,1,4.1616767,0.3093431,4167.9903,state,fb-survey
21,me,smoothed_large_event_1d,2020-12-23,2020-12-24,1,4.250822,0.437339,2128.0,state,fb-survey
22,mi,smoothed_large_event_1d,2020-12-23,2020-12-24,1,5.7593617,0.2190562,11311.0104,state,fb-survey
23,mn,smoothed_large_event_1d,2020-12-23,2020-12-24,1,5.5829494,0.3416616,4515.6664,state,fb-survey
24,mo,smoothed_large_event_1d,2020-12-23,2020-12-24,1,10.2259574,0.4175612,5265.1954,state,fb-survey
25,ms,smoothed_large_event_1d,2020-12-23,2020-12-24,1,11.1244476,0.6091234,2664.7117,state,fb-survey
26,mt,smoothed_large_event_1d,2020-12-23,2020-12-24,1,9.1121138,0.7614673,1428.3105,state,fb-survey
27,nc,smoothed_large_event_1d,2020-12-23,2020-12-24,1,7.8733253,0.2751334,9582.0144,state,fb-survey
28,nd,smoothed_large_event_1d,2020-12-23,2020-12-24,1,14.8369778,1.2953392,753.0599,state,fb-survey
29,ne,smoothed_large_event_1d,2020-12-23,2020-12-24,1,9.6633988,0.6587312,2011.7649,state,fb-survey
30,nh,smoothed_large_event_1d,2020-12-23,2020-12-24,1,4.2834052,0.4701281,1855.0,state,fb-survey
31,nj,smoothed_large_event_1d,2020-12-23,2020-12-24,1,3.8113257,0.2456962,6072.9967,state,fb-survey
32,nm,smoothed_large_event_1d,2020-12-23,2020-12-24,1,4.3863128,0.4534821,2039.3857,state,fb-survey
33,nv,smoothed_large_event_1d,2020-12-23,2020-12-24,1,6.5780392,0.5443572,2073.8508,state,fb-survey
34,ny,smoothed_large_event_1d,2020-12-23,2020-12-24,1,3.9940507,0.1710491,13106.002,state,fb-survey
35,oh,smoothed_large_event_1d,2020-12-23,2020-12-24,1,7.2510643,0.2405967,11617.995,state,fb-survey
36,ok,smoothed_large_event_1d,2020-12-23,2020-12-24,1,12.5271362,0.5141006,4145.9965,state,fb-survey
37,or,smoothed_large_event_1d,2020-12-23,2020-12-24,1,5.4833229,0.3437869,4385.0412,state,fb-survey
38,pa,smoothed_large_event_1d,2020-12-23,2020-12-24,1,5.6044003,0.2047194,12623.0072,state,fb-survey
39,ri,smoothed_large_event_1d,2020-12-23,2020-12-24,1,2.8889146,0.4995978,1123.99,state,fb-survey
40,sc,smoothed_large_event_1d,2020-12-23,2020-12-24,1,10.866479,0.4155859,5608.0036,state,fb-survey
41,sd,smoothed_large_event_1d,2020-12-23,2020-12-24,1,13.9948552,1.0984608,997.5248,state,fb-survey
42,tn,smoothed_large_event_1d,2020-12-23,2020-12-24,1,9.0444089,0.3504754,6697.2188,state,fb-survey
43,tx,smoothed_large_event_1d,2020-12-23,2020-12-24,1,10.6428194,0.2251648,18757.939,state,fb-survey
44,ut,smoothed_large_event_1d,2020-12-23,2020-12-24,1,11.0257581,0.5951298,2769.8063,state,fb-survey
45,va,smoothed_large_event_1d,2020-12-23,2020-12-24,1,6.0436745,0.2704524,7763.2832,state,fb-survey
46,vt,smoothed_large_event_1d,2020-12-23,2020-12-24,1,2.5773163,0.5366058,872.0011,state,fb-survey
47,wa,smoothed_large_event_1d,2020-12-23,2020-12-24,1,4.8211447,0.259925,6791.9511,state,fb-survey
48,wi,smoothed_large_event_1d,2020-12-23,2020-12-24,1,8.682348,0.372761,5705.9885,state,fb-survey
49,wv,smoothed_large_event_1d,2020-12-23,2020-12-24,1,6.9603327,0.5068867,2520.4398,state,fb-survey
50,wy,smoothed_large_event_1d,2020-12-23,2020-12-24,1,14.1146277,1.3057605,710.9869,state,fb-survey
0,ak,smoothed_large_event_1d,2020-12-24,2020-12-25,1,7.3918269,0.9076116,831.0,state,fb-survey
1,al,smoothed_large_event_1d,2020-12-24,2020-12-25,1,11.0904799,0.4971769,3989.1159,state,fb-survey
2,ar,smoothed_large_event_1d,2020-12-24,2020-12-25,1,10.2725421,0.5679912,2857.0647,state,fb-survey
3,az,smoothed_large_event_1d,2020-12-24,2020-12-25,1,8.617588,0.3798193,5458.7644,state,fb-survey
4,ca,smoothed_large_event_1d,2020-12-24,2020-12-25,1,4.0535346,0.1226802,25841.2663,state,fb-survey
5,co,smoothed_large_event_1d,2020-12-24,2020-12-25,1,6.2770176,0.3400038,5088.9937,state,fb-survey
6,ct,smoothed_large_event_1d,2020-12-24,2020-12-25,1,3.541041,0.2924007,3995.0,state,fb-survey
7,dc,smoothed_large_event_1d,2020-12-24,2020-12-25,1,3.0343008,0.8822517,378.0,state,fb-survey
8,de,smoothed_large_event_1d,2020-12-24,2020-12-25,1,5.0,0.6429642,1149.0,state,fb-survey
9,fl,smoothed_large_event_1d,2020-12-24,2020-12-25,1,11.3770073,0.2473181,16484.0004,state,fb-survey
10,ga,smoothed_large_event_1d,2020-12-24,2020-12-25,1,12.1719101,0.4267926,5868.9234,state,fb-survey
11,hi,smoothed_large_event_1d,2020-12-24,2020-12-25,1,6.2570462,0.8136491,886.0,state,fb-survey
12,ia,smoothed_large_event_1d,2020-12-24,2020-12-25,1,10.0014167,0.499812,3603.1624,state,fb-survey
13,id,smoothed_large_event_1d,2020-12-24,2020-12-25,1,11.7664333,0.72502,1975.0525,state,fb-survey
14,il,smoothed_large_event_1d,2020-12-24,2020-12-25,1,6.2279496,0.2359281,10492.0233,state,fb-survey
15,in,smoothed_large_event_1d,2020-12-24,2020-12-25,1,8.6281612,0.3561021,6217.0097,state,fb-survey
16,ks,smoothed_large_event_1d,2020-12-24,2020-12-25,1,9.1014498,0.525749,2993.0274,state,fb-survey
17,ky,smoothed_large_event_1d,2020-12-24,2020-12-25,1,8.1233613,0.4228356,4174.4366,state,fb-survey
18,la,smoothed_large_event_1d,2020-12-24,2020-12-25,1,13.392438,0.5490095,3848.1834,state,fb-survey
19,ma,smoothed_large_event_1d,2020-12-24,2020-12-25,1,3.1941214,0.242849,5243.0085,state,fb-survey
20,md,smoothed_large_event_1d,2020-12-24,2020-12-25,1,4.1881579,0.313996,4069.9974,state,fb-survey
21,me,smoothed_large_event_1d,2020-12-24,2020-12-25,1,4.7378547,0.4660455,2078.0,state,fb-survey
22,mi,smoothed_large_event_1d,2020-12-24,2020-12-25,1,5.8014601,0.2219753,11091.037,state,fb-survey
23,mn,smoothed_large_event_1d,2020-12-24,2020-12-25,1,5.7093875,0.347539,4457.0842,state,fb-survey
24,mo,smoothed_large_event_1d,2020-12-24,2020-12-25,1,10.4412504,0.426274,5146.1546,state,fb-survey
25,ms,smoothed_large_event_1d,2020-12-24,2020-12-25,1,11.2738772,0.6190572,2610.1363,state,fb-survey
26,mt,smoothed_large_event_1d,2020-12-24,2020-12-25,1,9.1884147,0.7704891,1405.5582,state,fb-survey
27,nc,smoothed_large_event_1d,2020-12-24,2020-12-25,1,7.8671395,0.2771395,9437.0137,state,fb-survey
28,nd,smoothed_large_event_1d,2020-12-24,2020-12-25,1,15.1682493,1.3224612,735.7462,state,fb-survey
29,ne,smoothed_large_event_1d,2020-12-24,2020-12-25,1,9.6401971,0.6658492,1964.7596,state,fb-survey
30,nh,smoothed_large_event_1d,2020-12-24,2020-12-25,1,4.3825799,0.4807669,1813.0,state,fb-survey
31,nj,smoothed_large_event_1d,2020-12-24,2020-12-25,1,3.8105656,0.2483451,5942.9968,state,fb-survey
32,nm,smoothed_large_event_1d,2020-12-24,2020-12-25,1,4.174169,0.4499876,1975.3838,state,fb-survey
