,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
36,ok,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,7.3469925,0.4114477,4021.0539,state,fb-survey
37,or,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,4.2037981,0.3029422,4388.0405,state,fb-survey
38,pa,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,6.9172482,0.2277798,12410.0076,state,fb-survey
39,ri,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,17.1004547,1.1285875,1112.985,state,fb-survey
40,sc,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,8.0757265,0.3685284,5466.0041,state,fb-survey
41,sd,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,8.3279836,0.8891247,965.7202,state,fb-survey
42,tn,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,7.3844079,0.3265016,6415.4806,state,fb-survey
43,tx,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,4.4577832,0.1539127,17978.9817,state,fb-survey
44,ut,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,4.9715496,0.412023,2782.9308,state,fb-survey
45,va,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,6.9109745,0.2929413,7496.8095,state,fb-survey
46,vt,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,11.0066385,1.0415068,903.0008,state,fb-survey
47,wa,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,4.7815802,0.2574548,6868.9527,state,fb-survey
48,wi,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,7.0261387,0.3406922,5627.9894,state,fb-survey
49,wv,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,14.7507372,0.7194548,2429.3904,state,fb-survey
50,wy,smoothed_travel_outside_state_5d,2020-12-21,2020-12-26,5,15.2627788,1.3375984,722.8636,state,fb-survey
0,ak,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,4.028133,0.7035555,781.0,state,fb-survey
1,al,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,9.94036,0.4823907,3847.1081,state,fb-survey
2,ar,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,8.1977661,0.5265815,2714.0482,state,fb-survey
3,az,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,4.5463723,0.2877803,5240.049,state,fb-survey
4,ca,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,2.7275796,0.1029702,25023.2557,state,fb-survey
5,co,smoothed_travel_outside_state_5d,2020-12-22,2020-12-27,5,4.7462572,0.3006105,5002.9366,state,fb-survey
