,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
26,mt,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,1.8505494,0.3562652,1431.0072,state,fb-survey
27,nc,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,1.597494,0.1270864,9733.0145,state,fb-survey
28,nd,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,4.2657516,0.7326087,760.8845,state,fb-survey
29,ne,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,1.8321754,0.2965119,2045.7473,state,fb-survey
30,nh,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,1.6318887,0.293146,1868.0,state,fb-survey
31,nj,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,3.87616,0.2460982,6151.9968,state,fb-survey
32,nm,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,1.5178123,0.2642843,2140.0948,state,fb-survey
33,nv,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,3.6364708,0.4082338,2102.688,state,fb-survey
34,ny,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,7.6454121,0.2312562,13203.0024,state,fb-survey
35,oh,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,1.9493797,0.1274232,11771.9912,state,fb-survey
36,ok,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,2.0337768,0.217726,4202.9962,state,fb-survey
37,or,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,3.1549595,0.2610364,4484.037,state,fb-survey
38,pa,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,2.3746179,0.134683,12780.0079,state,fb-survey
39,ri,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,2.4038724,0.4530553,1142.9875,state,fb-survey
40,sc,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,1.6921177,0.1699262,5761.0045,state,fb-survey
41,sd,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,1.4705017,0.3835187,985.0512,state,fb-survey
42,tn,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,1.3444872,0.1396174,6804.5462,state,fb-survey
43,tx,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,2.5306285,0.1140981,18946.9567,state,fb-survey
44,ut,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,2.3358744,0.2831278,2845.8996,state,fb-survey
45,va,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,1.9805415,0.1574689,7829.0101,state,fb-survey
46,vt,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,2.159466,0.4839819,902.001,state,fb-survey
47,wa,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,2.6285477,0.192014,6941.9556,state,fb-survey
48,wi,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,2.4749958,0.2040535,5796.9897,state,fb-survey
49,wv,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,1.775655,0.2609437,2561.4403,state,fb-survey
50,wy,smoothed_public_transit_1d,2020-12-22,2020-12-23,1,2.7084861,0.6054086,718.9594,state,fb-survey
0,ak,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,3.2276995,0.6058391,851.0,state,fb-survey
1,al,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,1.6318471,0.1999983,4013.1138,state,fb-survey
2,ar,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,1.5161701,0.2281715,2868.0713,state,fb-survey
3,az,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,2.3719663,0.2051776,5500.7644,state,fb-survey
4,ca,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,2.853363,0.1027291,26266.2498,state,fb-survey
5,co,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,2.8025616,0.2298746,5154.9937,state,fb-survey
6,ct,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,2.1279183,0.2250781,4111.0,state,fb-survey
7,dc,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,9.1731266,1.4691706,386.0,state,fb-survey
8,de,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,1.6709407,0.3753797,1166.0073,state,fb-survey
9,fl,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,2.6604672,0.1246433,16669.0007,state,fb-survey
10,ga,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,2.2552815,0.1937238,5873.9206,state,fb-survey
11,hi,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,4.2710706,0.6827948,877.0,state,fb-survey
12,ia,smoothed_public_transit_1d,2020-12-23,2020-12-24,1,2.1205893,0.2383979,3652.1025,state,fb-survey
